y	distance_to_prime	q0	q1	q2	q3	q4	q5	q6	q7
1.0921073436066699	0.0065049450614397576	0.00098146220816470162	-0.021716255192136911	0.18195891864069066	-0.6429603370835022	0.52378451419022021	0.60414018554434579	0.47869234849528791	0.58024306720110652
1.1021266770342542	0.0035143883661443703	0.00083262929509082459	-0.019010898164335856	0.16541641542247226	-0.61607738281280622	0.57623425127321015	0.59581282022295234	0.45991281140415147	0.55224941703480324
1.1121460104618381	0.013533721793728498	0.00070462448192757786	-0.016599570344675001	0.1499438003668401	-0.58800127259132728	0.62332631627638357	0.57636887428295247	0.42726011082150478	0.50897058683182994
1.1221653438894224	0.023553055221312628	0.00059480976814036931	-0.014456258834759945	0.13552429077108366	-0.55903377368579987	0.66473848725750695	0.54614437177214592	0.38189677630560143	0.45237621652075055
1.1321846773170066	0.033572388648896757	0.00050083990224870575	-0.0125564792413529	0.12213438726086163	-0.52946336829876905	0.70023843939451247	0.50568857995835192	0.32534323931693926	0.3848083999749588
1.1422040107445905	0.043591722076480884	0.00042063568831813392	-0.010877284510012575	0.1097447714577507	-0.49956273249186323	0.72968344703072574	0.45574753581680699	0.25942542430923243	0.30889608366407134
1.1522233441721748	0.05361105550406501	0.0003523589634425486	-0.0093972582969242928	0.098321183852776675	-0.46958661573108684	0.75301848914180591	0.39724321477868318	0.18621420144418818	0.22746108789642347
1.1622426775997587	0.063630388931649143	0.00029438923960619035	-0.0080964946956428863	0.087825272296736645	-0.43977012752257166	0.77027286529928463	0.33124900266458795	0.10795875787432729	0.14341898087214289
1.172262011027343	0.073649722359233269	0.00024530198842627156	-0.006956566104612677	0.078215402779831217	-0.41032742998955918	0.78155545781892077	0.25896221534195091	0.027016099657221248	0.059678235147171736
1.1822813444549272	0.083669055786817395	0.000203848534328959	-0.0059604809697241532	0.069447425466025989	-0.38145082810022124	0.78704879995788191	0.18167447025517708	-0.054221023284183358	-0.020958824829049313
1.1923006778825112	0.093688389214401521	0.00016893751064807219	-0.0050926330665490962	0.061475390246349779	-0.35331024271836947	0.78700212930092528	0.10074074837066777	-0.13339547332102386	-0.09588982432473861
1.2023200113100954	0.10370772264198565	0.00013961782388235503	-0.0043387439020483361	0.054252207356374142	-0.32605304582161304	0.78172361954332836	0.017547993870944339	-0.20825413954392277	-0.16279760864002285
1.2123393447376796	0.11372705606956977	0.00011506306381198455	-0.0036857997182494434	0.047730249844820612	-0.29980423219818086	0.77157199258556441	-0.06651591743380382	-0.27671133373301732	-0.21972400835349656
1.2223586781652636	0.1237463894971539	9.4557291252926558e-05	-0.003121984473372353	0.041861895863403817	-0.27466689775508668	0.75694771620639079	-0.15009205029046171	-0.3369053045613587	-0.26512955085586887
1.2323780115928478	0.13376572292473804	7.7482130803039557e-05	-0.0026366100617690232	0.036600009856063348	-0.25072299128349373	0.73828399073259043	-0.23187839431119475	-0.38724627910249981	-0.29793709854624978
1.2423973450204318	0.14378505635232217	6.3305092882890836e-05	-0.0022200449153314075	0.031898362744889462	-0.22803430414548018	0.71603772137110111	-0.31065531343135327	-0.4264547616309069	-0.31755800721349531
1.252416678448016	0.13387768267187464	5.1569047568431433e-05	-0.0018636420080332308	0.027711992129423931	-0.20664366086088221	0.69068066163486175	-0.38530791112521556	-0.45358917698400858	-0.32390007117463904
1.2624360118756002	0.12385834924429051	4.1882772020781962e-05	-0.0015596671641313236	0.023997504327652394	-0.1865762729534807	0.66269089810787529	-0.45484487201546392	-0.46806232595906561	-0.31735722705501695
1.2724553453031842	0.11383901581670638	3.3912493608972405e-05	-0.001301228451169894	0.020713320785793837	-0.16784121861352877	0.63254482827580805	-0.51841345905117864	-0.46964650917522632	-0.29878169587924408
1.2824746787307684	0.10381968238912226	2.7374351964955064e-05	-0.0010822073229824782	0.017819871967584902	-0.1504330116830149	0.60070976197886572	-0.57531046839168887	-0.45846755920431104	-0.2694399228824722
1.2924940121583526	0.093800348961538133	2.2027705080634937e-05	-0.00089719206680723455	0.01527974230237289	-0.13433322509190249	0.56763725394756559	-0.62498906742738269	-0.43498838463944595	-0.23095429641442333
1.3025133455859366	0.083781015533954006	1.7669207033324278e-05	-0.00074141400361445089	0.013057770127551225	-0.11951213607790932	0.53375725059989076	-0.66706156104088432	-0.39998296118127047	-0.18523316405095303
1.3125326790135208	0.07376168210636988	1.4127587894746665e-05	-0.00061068679274276731	0.011121106809365578	-0.1059303632115963	0.49947310954355245	-0.70129824358611359	-0.35450199232700591	-0.13439209181190162
1.322552012441105	0.063742348678785754	1.1259069732877252e-05	-0.00050134910167160907	0.0094392393733623604	-0.093540468320526524	0.46515752574350727	-0.72762259586011679	-0.29983169635013951	-0.080669612423118001
1.332571345868689	0.053723015251201621	8.9433562572537616e-06	-0.0004102108197188535	0.0079839810297082526	-0.082288499757507405	0.43114937473628168	-0.74610317478664701	-0.23744734977855775	-0.026340868017689045
1.3425906792962732	0.043703681823617495	7.0801374975749221e-06	-0.00033450292093523246	0.0067294339484136661	-0.072115456986377086	0.39775146118508886	-0.75694261642824978	-0.1689633259176514	0.026367434648589285
1.3526100127238572	0.033684348396033369	5.5860548622940404e-06	-0.00027183101657182404	0.0056519285351245311	-0.062958660066492603	0.36522914097693865	-0.76046422874209119	-0.096081408247789699	0.075357471699514678
1.3626293461514414	0.023665014968449239	4.3920759277333995e-06	-0.00022013258115654414	0.0047299432901174989	-0.054753011212531386	0.33380976737536555	-0.7570966883108714	-0.020539133623425337	0.11873313913769153
1.3726486795790256	0.013645681540865111	3.4412322974863739e-06	-0.00017763778821443921	0.0039440091121879274	-0.047432139106371896	0.30368289676994514	-0.74735737490341969	0.05594016737279385	0.15486266160406909
1.3826680130066096	0.0036263481132809824	2.6866777940845514e-06	-0.00014283385166384275	0.0032766016459587349	-0.040929419969632889	0.27500117751241981	-0.73183487958848314	0.13169410987759908	0.18242885447637644
1.3926873464341938	0.0063929853143031455	2.0900280563189147e-06	-0.00011443273647192872	0.0027120249761698714	-0.035178872507048438	0.24788183630148825	-0.71117120727906025	0.20516344396669067	0.20046549918384537
1.402706679861778	0.016412318741887272	1.6199462806586332e-06	-9.1342076733469345e-05	0.0022362896556328052	-0.030115926652264861	0.22240867057699565	-0.68604416459359652	0.2749285956172875	0.20837892062226751
1.412726013289362	0.026431652169471402	1.2509433359930004e-06	-7.2639120360219208e-05	0.0018369877239627433	-0.025678068551099907	0.19863445231980867	-0.65715038079788357	0.33973972145083642	0.20595450505100552
1.4227453467169462	0.036450985597055528	9.6236377652831878e-07	-5.75475064096531e-05	0.0015031670403106395	-0.021805366377167054	0.17658364835385881	-0.62518935569309286	0.39853971581962983	0.19334853626197782
1.4327646801445302	0.046470319024639654	7.3753236353462561e-07	-4.5416673093287148e-05	0.0012252069225442595	-0.018440883377081069	0.15625536446895699	-0.59084886622889365	0.45047989003435618	0.17106632776500924
1.4427840135721144	0.056489652452223788	5.6303857382530168e-07	-3.5703691033621113e-05	0.00099469676409916327	-0.015530985984191109	0.13762642512739839	-0.5547919960530695	0.49492831809213422	0.13992816257422366
1.4528033469996986	0.066508985879807914	4.2813921736246391e-07	-2.7957316741034263e-05	0.00080431899341652346	-0.013025555927798233	0.12065450684227359	-0.51764598187496691	0.53147110064227809	0.10102499726825778
1.4628226804272826	0.07652831930739204	3.2426170844006688e-07	-2.1804064935312153e-05	0.00064773745383537337	-0.010878116014636568	0.1052812511517611	-0.47999300003607259	0.55990702989671626	0.055666225789187992
1.4728420138548668	0.086547652734976166	2.4459273828776936e-07	-1.6936104649986663e-05	0.00051949201731732138	-0.009045879693854144	0.091435292080086883	-0.4423629484708676	0.58023633516990125	0.0053220192619837202
1.482861347282451	0.096566986162560292	1.8373908835874752e-07	-1.3100792480018365e-05	0.00041490000578149177	-0.0074897346644686898	0.079035142692486487	-0.40522821545505283	0.5926443460301094	-0.048437144426597509
1.492880680710035	0.10658631959014442	1.3744911202551196e-07	-1.009166635875656e-05	0.00032996478054042713	-0.0061741706782760808	0.067991895452938503	-0.36900036898890454	0.59748102401869663	-0.10400117247133202
1.5029000141376192	0.10653789829648114	1.0238500868586537e-07	-7.7407344223741073e-06	0.00026129167395804234	-0.0050671613672964742	0.058211701239648972	-0.33402865078035726	0.59523738299937945	-0.15977882182626077
1.5129193475652034	0.096518564868897011	7.5937430420986517e-08	-5.9119054347376642e-06	0.00020601127788007927	-0.0041400094203594079	0.049598001758850825	-0.30060011759568572	0.58651984292806336	-0.21425173112522722
1.5229386809927874	0.086499231441312885	5.6075210221212486e-08	-4.4954195511330592e-06	0.00016170996987948885	-0.0033671637858325035	0.042053499458666065	-0.26894124083950249	0.57202354456488147	-0.2660221428866365
1.5329580144203716	0.076479898013728759	4.1224095717995868e-08	-3.4031505954926173e-06	0.00012636744966690354	-0.0027260168232967337	0.035481857664207098	-0.23922075280957122	0.5525055974173646	-0.31385283271427356
1.5429773478479556	0.066460564586144633	3.016932676427247e-08	-2.5646632628966518e-06	9.8300972489689421e-05	-0.0021966885007256819	0.029789131364435711	-0.21155351496788988	0.52875914539398139	-0.35669819810719644
1.5529966812755398	0.056441231158560499	2.197772236419877e-08	-1.923920534584205e-06	7.6115902031863888e-05	-0.0017618038672558723	0.024884935761731904	-0.18600517926428398	0.50158902065397493	-0.3937259139425362
1.563016014703124	0.046421897730976373	1.5935655261552952e-08	-1.4365479477903945e-06	5.8662160078485496e-05	-0.0014062691534120775	0.020683365275920618	-0.16259741724582541	0.47178962298879912	-0.42432901146063334
1.573035348130708	0.036402564303392247	1.1499903294810632e-08	-1.0675720785764566e-06	4.4996121754806514e-05	-0.001117050985381497	0.017103680149935675	-0.14131350236501317	0.44012551704343139	-0.44812866110470023
1.5830546815582922	0.026383230875808118	8.2588870718494127e-09	-7.8956058914315916e-07	3.4347491189814803e-05	-0.00088296236831575826	0.01407078114918895	-0.12210404738302016	0.40731508995447252	-0.46496831803836203
1.5930740149858764	0.016363897448223991	5.9022444869915847e-09	-5.8110040973146106e-07	2.6090690715180343e-05	-0.00069445831230384794	0.011515495130934519	-0.10489271977856965	0.37401746427919375	-0.47490020738012168
1.6030933484134604	0.0063445640206398618	4.1970641405696034e-09	-4.2555904356421021e-07	1.9720305011735345e-05	-0.00054344325622238717	0.0093746955622011335	-0.089581782313972388	0.34082272142730097	-0.47816537315456581
1.6131126818410446	0.0036747694069442661	2.9694110042877328e-09	-3.1008159809837828e-07	1.4830137907043145e-05	-0.00042309179794622641	0.0075912824862323005	-0.076057332099748548	0.30824536425323673	-0.47516868419172004
1.6231320152686288	0.013694102834528394	2.0900370122612786e-09	-2.2478297200986654e-07	1.1095461926304686e-05	-0.00032768366969951378	0.0061140460945116673	-0.064194138437208018	0.27672083799012609	-0.46645027979745501
1.6331513486962128	0.02371343626211252	1.4633841005706345e-09	-1.6210069398769982e-07	8.2580675111010808e-06	-0.0002524534068207639	0.0048974370803357295	-0.053860006322018469	0.24660483909067141	-0.45265495039168985
