# rtp2_ellcurve; author codex:gpt-6-astra; FLINT 3.0.1; certified forms/eigenpairs; PARI comparisons approximate
# curve=11a1 C=11 rank=0 root_number=1; gamma (Q,d,mu)=(1/(2pi),1,1); no poles
# CONTROL_SPECTRUM object=11a1 x=25 N=60 prec=384; gamma includes conductor shift; no atoms
SPECTRUM object=11a1 block=E index=1 eigenvalue=[-1.61773893000 +/- 5.42e-12] lower_count=0 upper_count=1 certified=1
SPECTRUM object=11a1 block=E index=2 eigenvalue=[0.56177440486 +/- 3.79e-12] lower_count=1 upper_count=2 certified=1
SPECTRUM object=11a1 block=E index=3 eigenvalue=[1.69746576719 +/- 7.29e-12] lower_count=2 upper_count=3 certified=1
SPECTRUM object=11a1 block=E index=4 eigenvalue=[2.42455364722 +/- 6.86e-12] lower_count=3 upper_count=4 certified=1
SPECTRUM object=11a1 block=E index=5 eigenvalue=[2.95810273330 +/- 8.57e-12] lower_count=4 upper_count=5 certified=1
SPECTRUM object=11a1 block=E index=6 eigenvalue=[3.37936238236 +/- 8.03e-12] lower_count=5 upper_count=6 certified=1
SPECTRUM object=11a1 block=E index=7 eigenvalue=[3.72735739691 +/- 4.36e-12] lower_count=6 upper_count=7 certified=1
SPECTRUM object=11a1 block=E index=8 eigenvalue=[4.02379217921 +/- 6.16e-12] lower_count=7 upper_count=8 certified=1
SPECTRUM object=11a1 block=E index=9 eigenvalue=[4.28197359755 +/- 5.99e-12] lower_count=8 upper_count=9 certified=1
SPECTRUM object=11a1 block=E index=10 eigenvalue=[4.51064675927 +/- 5.81e-12] lower_count=9 upper_count=10 certified=1
SPECTRUM object=11a1 block=E index=11 eigenvalue=[4.71586587845 +/- 5.76e-12] lower_count=10 upper_count=11 certified=1
SPECTRUM object=11a1 block=E index=12 eigenvalue=[4.90199543890 +/- 5.75e-12] lower_count=11 upper_count=12 certified=1
SPECTRUM object=11a1 block=E index=13 eigenvalue=[5.07228543455 +/- 4.64e-12] lower_count=12 upper_count=13 certified=1
SPECTRUM object=11a1 block=E index=14 eigenvalue=[5.22922104424 +/- 7.36e-12] lower_count=13 upper_count=14 certified=1
SPECTRUM object=11a1 block=E index=15 eigenvalue=[5.37474515086 +/- 5.91e-12] lower_count=14 upper_count=15 certified=1
SPECTRUM object=11a1 block=E index=16 eigenvalue=[5.51040542569 +/- 8.17e-12] lower_count=15 upper_count=16 certified=1
SPECTRUM object=11a1 block=E index=17 eigenvalue=[5.63745471491 +/- 8.15e-12] lower_count=16 upper_count=17 certified=1
SPECTRUM object=11a1 block=E index=18 eigenvalue=[5.75692145685 +/- 4.58e-12] lower_count=17 upper_count=18 certified=1
SPECTRUM object=11a1 block=E index=19 eigenvalue=[5.86966026101 +/- 7.75e-12] lower_count=18 upper_count=19 certified=1
SPECTRUM object=11a1 block=E index=20 eigenvalue=[5.97638899790 +/- 4.67e-12] lower_count=19 upper_count=20 certified=1
SPECTRUM object=11a1 block=E index=21 eigenvalue=[6.07771649805 +/- 7.24e-12] lower_count=20 upper_count=21 certified=1
SPECTRUM object=11a1 block=E index=22 eigenvalue=[6.17416357583 +/- 8.05e-12] lower_count=21 upper_count=22 certified=1
SPECTRUM object=11a1 block=E index=23 eigenvalue=[6.26617921999 +/- 5.07e-12] lower_count=22 upper_count=23 certified=1
SPECTRUM object=11a1 block=E index=24 eigenvalue=[6.35415322550 +/- 4.20e-12] lower_count=23 upper_count=24 certified=1
SPECTRUM object=11a1 block=E index=25 eigenvalue=[6.43842616618 +/- 3.84e-12] lower_count=24 upper_count=25 certified=1
SPECTRUM object=11a1 block=E index=26 eigenvalue=[6.51929735265 +/- 7.43e-12] lower_count=25 upper_count=26 certified=1
SPECTRUM object=11a1 block=E index=27 eigenvalue=[6.59703124530 +/- 6.77e-12] lower_count=26 upper_count=27 certified=1
SPECTRUM object=11a1 block=E index=28 eigenvalue=[6.67186266878 +/- 5.22e-12] lower_count=27 upper_count=28 certified=1
SPECTRUM object=11a1 block=E index=29 eigenvalue=[6.74400108742 +/- 3.72e-12] lower_count=28 upper_count=29 certified=1
SPECTRUM object=11a1 block=E index=30 eigenvalue=[6.81363413748 +/- 3.91e-12] lower_count=29 upper_count=30 certified=1
SPECTRUM object=11a1 block=E index=31 eigenvalue=[6.88093056635 +/- 5.84e-12] lower_count=30 upper_count=31 certified=1
SPECTRUM object=11a1 block=E index=32 eigenvalue=[6.94604269451 +/- 6.56e-12] lower_count=31 upper_count=32 certified=1
SPECTRUM object=11a1 block=E index=33 eigenvalue=[7.00910849065 +/- 4.00e-12] lower_count=32 upper_count=33 certified=1
SPECTRUM object=11a1 block=E index=34 eigenvalue=[7.07025333090 +/- 7.92e-12] lower_count=33 upper_count=34 certified=1
SPECTRUM object=11a1 block=E index=35 eigenvalue=[7.12959149875 +/- 6.25e-12] lower_count=34 upper_count=35 certified=1
SPECTRUM object=11a1 block=E index=36 eigenvalue=[7.18722747051 +/- 7.19e-12] lower_count=35 upper_count=36 certified=1
SPECTRUM object=11a1 block=E index=37 eigenvalue=[7.24325702290 +/- 6.96e-12] lower_count=36 upper_count=37 certified=1
SPECTRUM object=11a1 block=E index=38 eigenvalue=[7.29776819210 +/- 8.48e-12] lower_count=37 upper_count=38 certified=1
SPECTRUM object=11a1 block=E index=39 eigenvalue=[7.35084210855 +/- 6.67e-12] lower_count=38 upper_count=39 certified=1
SPECTRUM object=11a1 block=E index=40 eigenvalue=[7.40255372757 +/- 3.70e-12] lower_count=39 upper_count=40 certified=1
SPECTRUM object=11a1 block=E index=41 eigenvalue=[7.45297247240 +/- 8.49e-12] lower_count=40 upper_count=41 certified=1
SPECTRUM object=11a1 block=E index=42 eigenvalue=[7.50216280411 +/- 5.99e-12] lower_count=41 upper_count=42 certified=1
SPECTRUM object=11a1 block=E index=43 eigenvalue=[7.55018473066 +/- 7.41e-12] lower_count=42 upper_count=43 certified=1
SPECTRUM object=11a1 block=E index=44 eigenvalue=[7.59709426615 +/- 5.49e-12] lower_count=43 upper_count=44 certified=1
SPECTRUM object=11a1 block=E index=45 eigenvalue=[7.64294385081 +/- 6.83e-12] lower_count=44 upper_count=45 certified=1
SPECTRUM object=11a1 block=E index=46 eigenvalue=[7.68778274189 +/- 3.81e-12] lower_count=45 upper_count=46 certified=1
SPECTRUM object=11a1 block=E index=47 eigenvalue=[7.73165738691 +/- 8.35e-12] lower_count=46 upper_count=47 certified=1
SPECTRUM object=11a1 block=E index=48 eigenvalue=[7.77461179240 +/- 7.26e-12] lower_count=47 upper_count=48 certified=1
SPECTRUM object=11a1 block=E index=49 eigenvalue=[7.81668790572 +/- 5.82e-12] lower_count=48 upper_count=49 certified=1
SPECTRUM object=11a1 block=E index=50 eigenvalue=[7.85792603512 +/- 8.16e-12] lower_count=49 upper_count=50 certified=1
SPECTRUM object=11a1 block=E index=51 eigenvalue=[7.89836534713 +/- 8.51e-12] lower_count=50 upper_count=51 certified=1
SPECTRUM object=11a1 block=E index=52 eigenvalue=[7.93804450649 +/- 7.72e-12] lower_count=51 upper_count=52 certified=1
SPECTRUM object=11a1 block=E index=53 eigenvalue=[7.97700257517 +/- 6.75e-12] lower_count=52 upper_count=53 certified=1
SPECTRUM object=11a1 block=E index=54 eigenvalue=[8.01528039207 +/- 4.37e-12] lower_count=53 upper_count=54 certified=1
SPECTRUM object=11a1 block=E index=55 eigenvalue=[8.05292288934 +/- 8.40e-12] lower_count=54 upper_count=55 certified=1
SPECTRUM object=11a1 block=E index=56 eigenvalue=[8.08998337206 +/- 6.30e-12] lower_count=55 upper_count=56 certified=1
SPECTRUM object=11a1 block=E index=57 eigenvalue=[8.12653236126 +/- 3.92e-12] lower_count=56 upper_count=57 certified=1
SPECTRUM object=11a1 block=E index=58 eigenvalue=[8.16267874151 +/- 7.81e-12] lower_count=57 upper_count=58 certified=1
SPECTRUM object=11a1 block=E index=59 eigenvalue=[8.19863264644 +/- 6.24e-12] lower_count=58 upper_count=59 certified=1
SPECTRUM object=11a1 block=E index=60 eigenvalue=[8.23498390565 +/- 8.35e-12] lower_count=59 upper_count=60 certified=1
SPECTRUM object=11a1 block=E index=61 eigenvalue=[8.34613528322 +/- 3.87e-12] lower_count=60 upper_count=61 certified=1
SPECTRUM object=11a1 block=O index=1 eigenvalue=[-0.34273280265 +/- 5.97e-12] lower_count=0 upper_count=1 certified=1
SPECTRUM object=11a1 block=O index=2 eigenvalue=[1.21132069895 +/- 8.07e-12] lower_count=1 upper_count=2 certified=1
SPECTRUM object=11a1 block=O index=3 eigenvalue=[2.09842996246 +/- 5.98e-12] lower_count=2 upper_count=3 certified=1
SPECTRUM object=11a1 block=O index=4 eigenvalue=[2.71368890505 +/- 6.12e-12] lower_count=3 upper_count=4 certified=1
SPECTRUM object=11a1 block=O index=5 eigenvalue=[3.18428486207 +/- 5.70e-12] lower_count=4 upper_count=5 certified=1
SPECTRUM object=11a1 block=O index=6 eigenvalue=[3.56524031485 +/- 4.93e-12] lower_count=5 upper_count=6 certified=1
SPECTRUM object=11a1 block=O index=7 eigenvalue=[3.88522778473 +/- 4.78e-12] lower_count=6 upper_count=7 certified=1
SPECTRUM object=11a1 block=O index=8 eigenvalue=[4.16106560032 +/- 4.29e-12] lower_count=7 upper_count=8 certified=1
SPECTRUM object=11a1 block=O index=9 eigenvalue=[4.40345819744 +/- 6.09e-12] lower_count=8 upper_count=9 certified=1
SPECTRUM object=11a1 block=O index=10 eigenvalue=[4.61963848310 +/- 6.57e-12] lower_count=9 upper_count=10 certified=1
SPECTRUM object=11a1 block=O index=11 eigenvalue=[4.81472226815 +/- 5.80e-12] lower_count=10 upper_count=11 certified=1
SPECTRUM object=11a1 block=O index=12 eigenvalue=[4.99246097003 +/- 5.57e-12] lower_count=11 upper_count=12 certified=1
SPECTRUM object=11a1 block=O index=13 eigenvalue=[5.15568714565 +/- 7.06e-12] lower_count=12 upper_count=13 certified=1
SPECTRUM object=11a1 block=O index=14 eigenvalue=[5.30659190835 +/- 6.94e-12] lower_count=13 upper_count=14 certified=1
SPECTRUM object=11a1 block=O index=15 eigenvalue=[5.44690500375 +/- 5.75e-12] lower_count=14 upper_count=15 certified=1
SPECTRUM object=11a1 block=O index=16 eigenvalue=[5.57801584081 +/- 6.67e-12] lower_count=15 upper_count=16 certified=1
SPECTRUM object=11a1 block=O index=17 eigenvalue=[5.70105727908 +/- 5.02e-12] lower_count=16 upper_count=17 certified=1
SPECTRUM object=11a1 block=O index=18 eigenvalue=[5.81696512735 +/- 4.86e-12] lower_count=17 upper_count=18 certified=1
SPECTRUM object=11a1 block=O index=19 eigenvalue=[5.92652133936 +/- 5.21e-12] lower_count=18 upper_count=19 certified=1
SPECTRUM object=11a1 block=O index=20 eigenvalue=[6.03038598853 +/- 3.96e-12] lower_count=19 upper_count=20 certified=1
SPECTRUM object=11a1 block=O index=21 eigenvalue=[6.12912134675 +/- 5.15e-12] lower_count=20 upper_count=21 certified=1
SPECTRUM object=11a1 block=O index=22 eigenvalue=[6.22321029691 +/- 7.42e-12] lower_count=21 upper_count=22 certified=1
SPECTRUM object=11a1 block=O index=23 eigenvalue=[6.31307060729 +/- 4.43e-12] lower_count=22 upper_count=23 certified=1
SPECTRUM object=11a1 block=O index=24 eigenvalue=[6.39906613589 +/- 7.14e-12] lower_count=23 upper_count=24 certified=1
SPECTRUM object=11a1 block=O index=25 eigenvalue=[6.48151572430 +/- 8.42e-12] lower_count=24 upper_count=25 certified=1
SPECTRUM object=11a1 block=O index=26 eigenvalue=[6.56070033030 +/- 5.69e-12] lower_count=25 upper_count=26 certified=1
SPECTRUM object=11a1 block=O index=27 eigenvalue=[6.63686880175 +/- 4.88e-12] lower_count=26 upper_count=27 certified=1
SPECTRUM object=11a1 block=O index=28 eigenvalue=[6.71024259099 +/- 7.52e-12] lower_count=27 upper_count=28 certified=1
SPECTRUM object=11a1 block=O index=29 eigenvalue=[6.78101963478 +/- 5.44e-12] lower_count=28 upper_count=29 certified=1
SPECTRUM object=11a1 block=O index=30 eigenvalue=[6.84937757108 +/- 5.17e-12] lower_count=29 upper_count=30 certified=1
SPECTRUM object=11a1 block=O index=31 eigenvalue=[6.91547642411 +/- 8.62e-12] lower_count=30 upper_count=31 certified=1
SPECTRUM object=11a1 block=O index=32 eigenvalue=[6.97946085984 +/- 6.93e-12] lower_count=31 upper_count=32 certified=1
SPECTRUM object=11a1 block=O index=33 eigenvalue=[7.04146209196 +/- 4.58e-12] lower_count=32 upper_count=33 certified=1
SPECTRUM object=11a1 block=O index=34 eigenvalue=[7.10159950129 +/- 6.73e-12] lower_count=33 upper_count=34 certified=1
SPECTRUM object=11a1 block=O index=35 eigenvalue=[7.15998201891 +/- 5.73e-12] lower_count=34 upper_count=35 certified=1
SPECTRUM object=11a1 block=O index=36 eigenvalue=[7.21670931338 +/- 5.68e-12] lower_count=35 upper_count=36 certified=1
SPECTRUM object=11a1 block=O index=37 eigenvalue=[7.27187281431 +/- 5.60e-12] lower_count=36 upper_count=37 certified=1
SPECTRUM object=11a1 block=O index=38 eigenvalue=[7.32555659896 +/- 7.24e-12] lower_count=37 upper_count=38 certified=1
SPECTRUM object=11a1 block=O index=39 eigenvalue=[7.37783816317 +/- 5.61e-12] lower_count=38 upper_count=39 certified=1
SPECTRUM object=11a1 block=O index=40 eigenvalue=[7.42878909468 +/- 6.48e-12] lower_count=39 upper_count=40 certified=1
SPECTRUM object=11a1 block=O index=41 eigenvalue=[7.47847566323 +/- 4.04e-12] lower_count=40 upper_count=41 certified=1
SPECTRUM object=11a1 block=O index=42 eigenvalue=[7.52695934000 +/- 8.43e-12] lower_count=41 upper_count=42 certified=1
SPECTRUM object=11a1 block=O index=43 eigenvalue=[7.57429725646 +/- 4.91e-12] lower_count=42 upper_count=43 certified=1
SPECTRUM object=11a1 block=O index=44 eigenvalue=[7.62054261141 +/- 6.93e-12] lower_count=43 upper_count=44 certified=1
SPECTRUM object=11a1 block=O index=45 eigenvalue=[7.66574503373 +/- 6.67e-12] lower_count=44 upper_count=45 certified=1
SPECTRUM object=11a1 block=O index=46 eigenvalue=[7.70995090733 +/- 4.98e-12] lower_count=45 upper_count=46 certified=1
SPECTRUM object=11a1 block=O index=47 eigenvalue=[7.75320366399 +/- 4.22e-12] lower_count=46 upper_count=47 certified=1
SPECTRUM object=11a1 block=O index=48 eigenvalue=[7.79554404975 +/- 4.54e-12] lower_count=47 upper_count=48 certified=1
SPECTRUM object=11a1 block=O index=49 eigenvalue=[7.83701037003 +/- 6.54e-12] lower_count=48 upper_count=49 certified=1
